Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Featured Image,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
All Aboard Restaurant & Grill,"6813 Cantrell Rd, Little Rock, AR 72207",6813 Cantrell Rd,"Little Rock, AR 72207","Family restaurant, American restaurant, Fish and chips takeaway, Gluten-free restaurant, Hamburger restaurant, Restaurant, Seafood restaurant, Southern restaurant (US), Vegan restaurant, Vegetarian restaurant","Service options: [Curbside pickup, No-contact delivery, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Coffee, Comfort food, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, Good for kids birthday, Has changing table(s), High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Parking]",(501) 975-7401,"(501) 975-7401, +1 501-975-7401",YES,All Aboard Restaurant & Grill (Owner),107037622424657185436,https://www.google.com/maps/contrib/107037622424657185436,1495,4.4,"https://search.google.com/local/reviews?placeid=ChIJBYJvUZej0ocRIrtuG2EvNS0&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",3257561999590996770,0x87d2a397516f8205:0x2d352f611b6ebb22,34.767944899999996,-92.3513847,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlghiLU2YNHMm-UZQFgKdwBf7kkIrPQrQjKnLy69XD7_2AGCYwqoAcGXgzlqtiYwNum0DGY24u0EGiGHLgP2-aG1hiSECDswT3mzbmwvUiHDBqQ5mXRT9Tnmg9HpelCaUxdeue89g=w426-h240-k-no,America/Chicago,www.all-aboardrestaurant.com/,www.all-aboardrestaurant.com,"Thursday(2026-09-03): [10:30 AM–8 PM], Friday(2026-09-04): [10:30 AM–8 PM], Saturday(2026-09-05): [10:30 AM–8 PM], Sunday(2026-09-06): [10:30 AM–8 PM], Monday(2026-09-07): [10:30 AM–8 PM], Tuesday(2026-09-08): [10:30 AM–8 PM], Wednesday(2026-09-09): [10:30 AM–8 PM]",https://www.google.com/search?kgmid=/g/119x0d6n4,/g/119x0d6n4,https://www.google.com/maps?cid=3257561999590996770,ChIJBYJvUZej0ocRIrtuG2EvNS0,,,,,,,,"Restaurant  Little Rock, US"
Stickyz Rock'n'Roll Chicken Shack,"107 River Market Ave, Little Rock, AR 72201",107 River Market Ave,"Little Rock, AR 72201","Chicken restaurant, Live music venue","From the business: [Identifies as women-owned], Service options: [Outdoor seating, No-contact delivery, Delivery, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Live music, Serves local specialty, Sports], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Late-night food, Quick bite, Small plates, Wine], Dining options: [Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free street parking, Paid parking garage, Paid street parking, Parking], Pets: [Dogs allowed, Dogs allowed outside]",(501) 372-7707,"(501) 372-7707, +1 501-372-7707",YES,Stickyz Rock'n'Roll Chicken Shack (Owner),104054771415187271358,https://www.google.com/maps/contrib/104054771415187271358,1787,4.4,"https://search.google.com/local/reviews?placeid=ChIJRzxtKnm70ocRMzKt5YGRGCY&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",2745103959972459059,0x87d2bb792a6d3c47:0x26189181e5ad3233,34.7471467,-92.265439,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQQRJWNeZX1TmvlF3CkVz-K0SO_RF3t4sMNhn8OmcafiMdohNBDaZvQpLnNbwxIoZP3yd99LHEtJens6LOFJzKNdfpIJn3xSE83uo68hY0uHHHSok09TpL5Wlksc8pgmDYZQBhUA=w408-h306-k-no,America/Chicago,www.stickyz.com/,www.stickyz.com,"Thursday(2026-09-03): [11 AM–11:30 PM], Friday(2026-09-04): [11 AM–1 AM], Saturday(2026-09-05): [11 AM–12:30 AM], Sunday(2026-09-06): [11 AM–11 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [11 AM–11:30 PM], Wednesday(2026-09-09): [11 AM–11:30 PM]",https://www.google.com/search?kgmid=/g/11b7771wq3,/g/11b7771wq3,https://www.google.com/maps?cid=2745103959972459059,ChIJRzxtKnm70ocRMzKt5YGRGCY,,,,,,,,"Restaurant  Little Rock, US"
Faded Rose Restaurant,"1619 Rebsamen Park Rd, Little Rock, AR 72202",1619 Rebsamen Park Rd,"Little Rock, AR 72202","Restaurant, Cajun restaurant","Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great dessert, Great wine list, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Hard liquor, Quick bite, Small plates, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Paid parking lot, Parking]",(501) 663-9734,"(501) 663-9734, +1 501-663-9734",YES,Faded Rose Restaurant (Owner),113283243896419614997,https://www.google.com/maps/contrib/113283243896419614997,1830,4.5,"https://search.google.com/local/reviews?placeid=ChIJJRC7U06j0ocRLZQWjNYDIsQ&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",14132862800650212397,0x87d2a34e53bb1025:0xc42203d68c16942d,34.7656026,-92.3097324,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlnO4hU1zBDO8ScmycMjvycCh3yZMeEjF1Nrt0kAluVDNsGmsEH_dibIYfrre8navOLcXF44UZlS7wtR6YALn6RuuM22e6USVzBfZooiVx7Lsjql6Vb0xZC6Hr4oA5jRLor2r4=w426-h240-k-no,America/Chicago,www.thefadedrose.com/,www.thefadedrose.com,"Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [11 AM–9 PM], Monday(2026-09-07): [11 AM–9 PM], Tuesday(2026-09-08): [11 AM–9 PM], Wednesday(2026-09-09): [11 AM–9 PM]",https://www.google.com/search?kgmid=/g/1x5qt9mj,/g/1x5qt9mj,https://www.google.com/maps?cid=14132862800650212397,ChIJJRC7U06j0ocRLZQWjNYDIsQ,,,,,,,,"Restaurant  Little Rock, US"
Park Grill | Arkansas Museum of Fine Arts,"MacArthur Park Historic District, 501 E 9th St, Little Rock, AR 72202",MacArthur Park Historic District,"501 E 9th St, Little Rock, AR 72202",Restaurant,"Service options: [Outdoor seating, Takeout, Dine-in, Delivery], Highlights: [Great beer selection, Great cocktails, Great coffee, Great dessert, Great wine list], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Hard liquor, Healthy options, Small plates, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Cozy, Romantic, Trendy, Upscale], Crowd: [Groups, Tourists], Planning: [Brunch reservations recommended, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Parking: [Free parking lot, Free street parking, Parking]",(501) 372-4000,"(501) 372-4000, +1 501-372-4000",NO,Park Grill | Arkansas Museum of Fine Arts (Owner),,,61,4.5,"https://search.google.com/local/reviews?placeid=ChIJAQDA7na70ocRrSrxXrOLLBw&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",2030151134545521325,0x87d2bb76eec00001:0x1c2c8bb35ef12aad,34.7377313,-92.26626979999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlOrD4_54s00BruoYvQxSMVukQYSydD4BK3kwV6Bu0M7ukiC-QLNF32SFn30cDyZJJnbx1mAAmeejMNpZaH9xfoOFlRCIHXwOTqgWAfZreOgAf7dG3aGWmLPywtsML6vkWVRnwn=w408-h306-k-no,America/Chicago,parkgrillatamfa.com/,parkgrillatamfa.com,"Thursday(2026-09-03): [11 AM–2 PM, 4–8 PM], Friday(2026-09-04): [11 AM–2 PM, 4–8 PM], Saturday(2026-09-05): [11 AM–2:30 PM], Sunday(2026-09-06): [11 AM–2:30 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [11 AM–2 PM], Wednesday(2026-09-09): [11 AM–2 PM, 4–8 PM]",https://www.google.com/search?kgmid=/g/11stdnykq9,/g/11stdnykq9,https://www.google.com/maps?cid=2030151134545521325,ChIJAQDA7na70ocRrSrxXrOLLBw,,,,,,,,"Restaurant  Little Rock, US"
YaYas Euro Bistro in Little Rock,"17711 Chenal Pkwy, Little Rock, AR 72223",17711 Chenal Pkwy,"Little Rock, AR 72223","Modern European restaurant, American restaurant, Banquet hall, Bistro, Brunch restaurant, Fine dining restaurant, Mediterranean restaurant, Restaurant","Service options: [Outdoor seating, Curbside pickup, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Great dessert, Great wine list, Live music, Serves local specialty], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Healthy options, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Brunch reservations recommended, Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, On-site parking, Parking], Pets: [Dogs allowed outside]",(501) 821-1144,"(501) 821-1144, +1 501-821-1144",YES,YaYas Euro Bistro in Little Rock (Owner),101980681517098938370,https://www.google.com/maps/contrib/101980681517098938370,1709,4.5,"https://search.google.com/local/reviews?placeid=ChIJ88ZjwKCg0ocRdA4QHQAjgGY&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",7385941872282177140,0x87d2a0a0c063c6f3:0x668023001d100e74,34.7660306,-92.45786389999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk56jrUm-uFiqJKdeRQerieVqKLs3tB1AkXTIm0HGfGwKnBc8FmPvT0Q2D-qGY08wn3OC2891cCrmxQj4eqVCYC9FQPcj_pPnUV8Gev1PRHOtD0htx4qOscUWlqiNQAci_7RP2M=w408-h270-k-no,America/Chicago,littlerock.yayaseurobistro.com/,littlerock.yayaseurobistro.com,"Thursday(2026-09-03): [11 AM–10 PM], Friday(2026-09-04): [11 AM–11 PM], Saturday(2026-09-05): [11 AM–11 PM], Sunday(2026-09-06): [10 AM–9 PM], Monday(2026-09-07): [11 AM–10 PM], Tuesday(2026-09-08): [11 AM–10 PM], Wednesday(2026-09-09): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/1td0y_t6,/g/1td0y_t6,https://www.google.com/maps?cid=7385941872282177140,ChIJ88ZjwKCg0ocRdA4QHQAjgGY,,,,,,,,"Restaurant  Little Rock, US"
The Pantry Crest,"722 N Palm St, Little Rock, AR 72205",722 N Palm St,"Little Rock, AR 72205",European restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great coffee, Great dessert, Great wine list, Serves local specialty], Popular for: [Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Healthy options, Late-night food, Small plates, Vegetarian options, Wine], Dining options: [Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, Parking]",(501) 725-4945,"(501) 725-4945, +1 501-725-4945",YES,The Pantry Crest (Owner),117556998351959860717,https://www.google.com/maps/contrib/117556998351959860717,578,4.7,"https://search.google.com/local/reviews?placeid=ChIJ8dgoz2aj0ocRbcSp_QoaP7M&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",12916070890829628525,0x87d2a366cf28d8f1:0xb33f1a0afda9c46d,34.7580062,-92.3256856,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnaNQzWtXoQyJLmXjgNC7jqTqVO_PyUAP6Vr1WTAKDFTkT9TioyVcgjvMwiY48xO5s8iNOp15R7okWWOTUsw1DVznMNLMVwN2dBVmGS_BS0NK9Xx5wb-GMc00znmipnap3YRb080A=w408-h306-k-no,America/Chicago,www.littlerockpantry.com/,www.littlerockpantry.com,"Thursday(2026-09-03): [4–10 PM], Friday(2026-09-04): [4–11 PM], Saturday(2026-09-05): [4–11 PM], Sunday(2026-09-06): [Closed], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [4–10 PM], Wednesday(2026-09-09): [4–10 PM]",https://www.google.com/search?kgmid=/g/11b678fl4m,/g/11b678fl4m,https://www.google.com/maps?cid=12916070890829628525,ChIJ8dgoz2aj0ocRbcSp_QoaP7M,,,,,,,,"Restaurant  Little Rock, US"
Table 28,"1501 Merrill Dr, Little Rock, AR 72211",1501 Merrill Dr,"Little Rock, AR 72211","Restaurant, Bar","Service options: [Takeout, Dine-in, Delivery], Highlights: [Great beer selection, Great cocktails, Great coffee, Great dessert, Great wine list, Serves local specialty], Popular for: [Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Organic dishes, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Cozy, Quiet, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Groups, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, Credit cards], Children: [High chairs], Parking: [Free parking lot, Parking]",(501) 224-2828,"(501) 224-2828, +1 501-224-2828",YES,Table 28 (Owner),109117396090040268981,https://www.google.com/maps/contrib/109117396090040268981,495,4.5,"https://search.google.com/local/reviews?placeid=ChIJN3VPzUCh0ocR_835YvXeVYI&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",9391657743459929599,0x87d2a140cd4f7537:0x8255def562f9cdff,34.7670422,-92.398983,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmxAF9A9LYHOPYJnihIeMlhP6A84_GktOVqN15SyZS38tCSqrwMSRzjpDpQwP-StlSB4baNNM9Ls--O3Ql-1dsg0ceBz4I9eLMHZc1dON0ih4h0xhgg-QS6yHuSLcI_MtE5Dbw3uA=w408-h272-k-no,America/Chicago,www.table28lr.com/,www.table28lr.com,"Thursday(2026-09-03): [5–9 PM], Friday(2026-09-04): [5–10 PM], Saturday(2026-09-05): [5–10 PM], Sunday(2026-09-06): [5–9 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [5–9 PM], Wednesday(2026-09-09): [5–9 PM]",https://www.google.com/search?kgmid=/g/1pp2vbpl7,/g/1pp2vbpl7,https://www.google.com/maps?cid=9391657743459929599,ChIJN3VPzUCh0ocR_835YvXeVYI,,,,,,,,"Restaurant  Little Rock, US"
Cypress Social,"7103 Cock of the Walk Ln, North Little Rock, AR 72113",7103 Cock of the Walk Ln,"North Little Rock, AR 72113","Restaurant, Bar, Event venue","Service options: [Outdoor seating, Curbside pickup, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great coffee, Great dessert, Great wine list, Serves local specialty, Sports], Popular for: [Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Healthy options, Late-night food, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Parking], Pets: [Dogs allowed, Dogs allowed outside]",(501) 916-2670,"(501) 916-2670, +1 501-916-2670",YES,Cypress Social (Owner),111934532615156967487,https://www.google.com/maps/contrib/111934532615156967487,1040,4.7,"https://search.google.com/local/reviews?placeid=ChIJq6q6DR6i0ocR7oX35BRxebI&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",12860434545487873518,0x87d2a21e0dbaaaab:0xb2797114e4f785ee,34.8221145,-92.3803358,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWntHszm_cyL1b48CfFzv0IQRyJv6lAvrtS8HNkW4wGCP0XVhSwtGAmGVaonw0YZ1Hhqcpa3E2nFIQ7Kdvpp3pqPBNKskQTgUufU3xXph0N7zYrHuY3qcDqSZIIk9M57prnBDrAl=w426-h240-k-no,America/Chicago,cypresssocial.com/,cypresssocial.com,"Thursday(2026-09-03): [4–10 PM], Friday(2026-09-04): [4–10 PM], Saturday(2026-09-05): [4–10 PM], Sunday(2026-09-06): [Closed], Monday(2026-09-07): [4–10 PM], Tuesday(2026-09-08): [4–10 PM], Wednesday(2026-09-09): [4–10 PM]",https://www.google.com/search?kgmid=/g/11k6t5h07w,/g/11k6t5h07w,https://www.google.com/maps?cid=12860434545487873518,ChIJq6q6DR6i0ocR7oX35BRxebI,,,,,,,,"Restaurant  Little Rock, US"
The Rail Yard LR,"1212 E 6th St Suite 1, Little Rock, AR 72202",1212 E 6th St Suite 1,"Little Rock, AR 72202","Beer garden, Bar, Restaurant","Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Bar games, Fast service, Fireplace, Great beer selection, Great cocktails, Karaoke, Live music, Live performances, Serves local specialty, Sports, Trivia night], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Food, Food at bar, Happy hour drinks, Happy hour food, Hard liquor, Late-night food, Quick bite, Small plates, Wine], Dining options: [Brunch, Lunch, Dinner, Counter service, Dessert, Seating], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Groups, LGBTQ+ friendly, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Parking], Pets: [Dogs allowed, Dogs allowed inside, Dogs allowed outside]",(501) 246-3118,"(501) 246-3118, +1 501-246-3118",YES,The Rail Yard LR (Owner),108682945300412508267,https://www.google.com/maps/contrib/108682945300412508267,701,4.4,"https://search.google.com/local/reviews?placeid=ChIJyzxJAQW70ocRL8vBSZn1rck&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",14532541611310697263,0x87d2bb0501493ccb:0xc9adf59949c1cb2f,34.7421226,-92.25757589999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmQMP8XFgS3RGeTqvIaeUVP_GKDLpTODyQP8XdnCL5sfGtpagmcsEqDGIxh_feozLBCTg6ZQaivS1i5Vz8nThzHiyTrLutcZSD4vnM4m7Ot0P1n8DgLhje4qrn1uE6ZfjiKjXw=w408-h306-k-no,America/Chicago,www.facebook.com/TheRailYardLR,www.facebook.com,"Thursday(2026-09-03): [11 AM–12 AM], Friday(2026-09-04): [11 AM–12 AM], Saturday(2026-09-05): [11 AM–12 AM], Sunday(2026-09-06): [11 AM–10 PM], Monday(2026-09-07): [11 AM–12 AM], Tuesday(2026-09-08): [11 AM–12 AM], Wednesday(2026-09-09): [11 AM–12 AM]",https://www.google.com/search?kgmid=/g/11fhkyptq9,/g/11fhkyptq9,https://www.google.com/maps?cid=14532541611310697263,ChIJyzxJAQW70ocRL8vBSZn1rck,,,,,,,,"Restaurant  Little Rock, US"
DRAFT + TABLE,"301 N Main St, North Little Rock, AR 72114",301 N Main St,"North Little Rock, AR 72114",Restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great dessert, Great wine list, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Hard liquor, Healthy options, Private dining room, Small plates, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Parking: [Free parking lot, Free street parking, Parking]",(501) 441-4044,"(501) 441-4044, +1 501-441-4044",YES,DRAFT + TABLE (Owner),105397879809663186044,https://www.google.com/maps/contrib/105397879809663186044,400,4.5,"https://search.google.com/local/reviews?placeid=ChIJtSyOupS90ocRUlyBZ2x781A&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",5833141647898139730,0x87d2bd94ba8e2cb5:0x50f37b6c67815c52,34.7562095,-92.2679375,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmjSkWZsHppYstu0qI3APJ09iWQgoU06I28fk6kzXhFTd7xAhxHWzZNr-0oNrt1YQNcSPV4tWvuiQV9h2i8qfFp8q-OW5oYldnXjGMd2x1im9ZMedMM_nhQ034KGlhEQeUB2D4t=w408-h306-k-no,America/Chicago,www.draftandtable.com/,www.draftandtable.com,"Thursday(2026-09-03): [11 AM–10 PM], Friday(2026-09-04): [11 AM–11 PM], Saturday(2026-09-05): [10 AM–11 PM], Sunday(2026-09-06): [10 AM–10 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [11 AM–10 PM], Wednesday(2026-09-09): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/11vj54h7p_,/g/11vj54h7p_,https://www.google.com/maps?cid=5833141647898139730,ChIJtSyOupS90ocRUlyBZ2x781A,,,,,,,,"Restaurant  Little Rock, US"
